3.3000E-02 3.0000E+03 1.0000E+05 5.0000E-09 3.7170E+01 2.5466E+02
3.3000E-02 3.0000E+03 1.0100E+05 5.0000E-09 3.7210E+01 2.5701E+02
3.3000E-02 3.0000E+03 1.0200E+05 5.0000E-09 3.7260E+01 2.5903E+02
3.3000E-02 3.0000E+03 1.0300E+05 5.0000E-09 3.7300E+01 2.6101E+02
3.3000E-02 3.0000E+03 1.0400E+05 5.0000E-09 3.7340E+01 2.6336E+02
3.3000E-02 3.0000E+03 1.0500E+05 5.0000E-09 3.7380E+01 2.6525E+02
3.3000E-02 3.0000E+03 1.0600E+05 5.0000E-09 3.7430E+01 2.6790E+02
3.3000E-02 3.0000E+03 1.0700E+05 5.0000E-09 3.7470E+01 2.6959E+02
3.3000E-02 3.0000E+03 1.0800E+05 5.0000E-09 3.7520E+01 2.7193E+02
3.3000E-02 3.0000E+03 1.0900E+05 5.0000E-09 3.7560E+01 2.7376E+02
3.3000E-02 3.0000E+03 1.1000E+05 5.0000E-09 3.7600E+01 2.7558E+02
3.3000E-02 3.0000E+03 1.1100E+05 5.0000E-09 3.7650E+01 2.7768E+02
3.3000E-02 3.0000E+03 1.1200E+05 5.0000E-09 3.7690E+01 2.7966E+02
3.3000E-02 3.0000E+03 1.1300E+05 5.0000E-09 3.7740E+01 2.8162E+02
3.3000E-02 3.0000E+03 1.1400E+05 5.0000E-09 3.7780E+01 2.8345E+02
3.3000E-02 3.0000E+03 1.1500E+05 5.0000E-09 3.7830E+01 2.8519E+02
3.3000E-02 3.0000E+03 1.1600E+05 5.0000E-09 3.7870E+01 2.8763E+02
3.3000E-02 3.0000E+03 1.1800E+05 5.0000E-09 3.7970E+01 2.9073E+02
3.3000E-02 3.0000E+03 1.1900E+05 5.0000E-09 3.8010E+01 2.9285E+02
3.3000E-02 3.0000E+03 1.2000E+05 5.0000E-09 3.8060E+01 2.9414E+02
3.3000E-02 3.0000E+03 1.2100E+05 5.0000E-09 3.8100E+01 2.9630E+02
3.3000E-02 3.0000E+03 1.2200E+05 5.0000E-09 3.8150E+01 2.9808E+02
3.3000E-02 3.0000E+03 1.2300E+05 5.0000E-09 3.8200E+01 2.9910E+02
3.3000E-02 3.0000E+03 1.2400E+05 5.0000E-09 3.8240E+01 3.0106E+02
3.3000E-02 3.0000E+03 1.2500E+05 5.0000E-09 3.8290E+01 3.0289E+02
3.3000E-02 3.0000E+03 1.2600E+05 5.0000E-09 3.8340E+01 3.0418E+02
3.3000E-02 3.0000E+03 1.2700E+05 5.0000E-09 3.8380E+01 3.0622E+02
3.3000E-02 3.0000E+03 1.2800E+05 5.0000E-09 3.8430E+01 3.0737E+02
