7.8000E-02 2.2408E+03 1.7271E+05 5.4000E-09 4.5240E+01 3.1276E+02
7.4000E-02 3.3208E+03 2.1022E+05 5.6000E-09 6.1890E+01 4.3944E+02
3.4000E-02 3.8819E+03 2.4635E+05 5.7000E-09 5.4120E+01 4.1427E+02
9.6000E-02 2.2110E+03 2.5512E+05 9.0000E-09 6.6190E+01 4.6830E+02
3.9000E-02 2.4181E+03 1.5640E+05 5.9000E-09 4.2300E+01 3.2512E+02
3.1000E-02 4.0583E+03 1.1615E+05 8.7000E-09 6.3380E+01 4.6469E+02
5.7000E-02 2.2581E+03 1.0377E+05 8.3000E-09 5.1330E+01 4.0147E+02
4.0000E-02 4.1422E+03 2.9041E+05 5.6000E-09 6.2180E+01 4.4759E+02
6.5000E-02 2.5342E+03 2.0430E+05 6.6000E-09 5.6580E+01 4.3297E+02
8.7000E-02 2.0679E+03 2.3766E+05 7.8000E-09 5.8700E+01 4.5271E+02
7.2000E-02 2.0676E+03 2.9659E+05 6.3000E-09 5.1990E+01 4.0767E+02
9.8000E-02 3.2434E+03 1.9158E+05 5.7000E-09 7.0840E+01 4.3391E+02
6.8000E-02 2.8379E+03 1.0652E+05 5.9000E-09 4.5850E+01 3.2053E+02
9.9000E-02 2.3694E+03 2.5757E+05 7.7000E-09 7.0740E+01 4.6478E+02
9.8000E-02 2.4045E+03 1.3502E+05 9.5000E-09 7.1840E+01 4.6683E+02
6.9000E-02 5.6013E+03 1.5152E+05 5.6000E-09 7.9330E+01 4.2383E+02
4.5000E-02 3.6279E+03 3.1290E+05 9.6000E-09 7.4440E+01 4.7007E+02
3.5000E-02 5.3046E+03 1.4660E+05 5.6000E-09 5.3580E+01 4.0149E+02
4.2000E-02 4.1029E+03 2.0973E+05 7.2000E-09 7.3620E+01 4.5554E+02
4.5000E-02 3.8823E+03 2.3048E+05 8.1000E-09 7.7020E+01 4.6814E+02
5.1000E-02 8.8290E+03 1.1369E+05 5.3000E-09 6.8800E+01 4.1848E+02
8.5000E-02 2.7319E+03 2.0407E+05 5.3000E-09 5.2210E+01 3.9512E+02
4.1000E-02 7.5597E+03 1.3913E+05 5.1000E-09 5.8000E+01 4.1508E+02
5.8000E-02 5.0703E+03 1.2480E+05 6.3000E-09 7.5810E+01 4.2885E+02
3.2000E-02 4.6592E+03 2.6456E+05 5.1000E-09 5.3440E+01 4.0512E+02
3.4000E-02 4.8657E+03 1.2707E+05 8.2000E-09 7.6470E+01 4.5621E+02
4.8000E-02 5.2589E+03 1.8416E+05 5.7000E-09 7.1700E+01 4.3040E+02
5.4000E-02 2.8060E+03 2.2021E+05 5.6000E-09 4.9150E+01 3.6896E+02
4.7000E-02 3.2908E+03 2.8397E+05 8.0000E-09 6.7650E+01 4.6456E+02
7.4000E-02 2.4726E+03 3.4383E+05 8.9000E-09 6.4940E+01 4.7136E+02
8.3000E-02 6.7447E+03 1.1242E+05 5.1000E-09 6.8440E+01 4.1532E+02
3.3000E-02 4.4921E+03 2.9790E+05 7.5000E-09 7.6080E+01 4.6646E+02
4.2000E-02 3.0691E+03 1.2177E+05 5.7000E-09 4.2700E+01 3.1715E+02
4.5000E-02 2.6320E+03 3.0629E+05 8.1000E-09 5.5300E+01 4.3561E+02
3.3000E-02 2.0950E+03 2.7218E+05 5.9000E-09 4.2530E+01 3.2392E+02
4.1000E-02 2.3967E+03 2.9346E+05 5.7000E-09 4.5560E+01 3.2225E+02
3.6000E-02 3.4221E+03 1.6968E+05 5.1000E-09 4.2960E+01 3.1381E+02
5.2000E-02 7.2079E+03 1.4209E+05 5.5000E-09 7.8150E+01 4.2095E+02
3.7000E-02 2.8174E+03 3.3250E+05 8.7000E-09 5.4290E+01 4.3017E+02
7.6000E-02 5.1394E+03 1.7730E+05 5.4000E-09 7.9620E+01 4.2485E+02
9.4000E-02 2.8983E+03 1.8260E+05 6.9000E-09 7.7520E+01 4.5598E+02
8.6000E-02 4.4423E+03 2.0289E+05 5.3000E-09 7.7430E+01 4.2661E+02
4.2000E-02 3.6525E+03 2.9138E+05 5.7000E-09 5.9050E+01 4.3870E+02
6.9000E-02 2.7131E+03 1.8204E+05 5.1000E-09 4.5620E+01 3.1799E+02
4.1000E-02 3.9503E+03 1.1167E+05 8.4000E-09 6.9340E+01 4.5360E+02
5.0000E-02 2.2924E+03 1.8696E+05 8.0000E-09 5.1120E+01 4.0234E+02
3.4000E-02 6.6064E+03 1.6658E+05 5.7000E-09 6.8490E+01 4.2998E+02
5.3000E-02 3.2510E+03 2.9763E+05 6.9000E-09 6.8020E+01 4.5961E+02
7.1000E-02 2.5306E+03 2.1029E+05 6.2000E-09 5.6110E+01 4.2724E+02
7.4000E-02 2.4471E+03 3.0649E+05 6.4000E-09 6.0600E+01 4.5513E+02
6.2000E-02 3.3502E+03 1.7104E+05 6.2000E-09 6.1420E+01 4.4133E+02
4.9000E-02 2.8408E+03 3.1499E+05 5.5000E-09 5.1950E+01 4.0183E+02
9.6000E-02 2.1008E+03 3.2549E+05 8.2000E-09 6.2940E+01 4.7233E+02
3.8000E-02 2.1448E+03 3.2493E+05 5.1000E-09 4.2370E+01 3.2510E+02
3.9000E-02 2.0853E+03 2.9912E+05 6.4000E-09 4.4650E+01 3.1084E+02
3.5000E-02 3.2756E+03 1.5839E+05 9.3000E-09 5.8470E+01 4.5126E+02
9.6000E-02 2.1422E+03 3.0533E+05 5.2000E-09 5.2110E+01 4.0012E+02
5.5000E-02 4.1287E+03 2.6806E+05 5.3000E-09 6.5540E+01 4.4005E+02
4.9000E-02 3.4381E+03 3.1573E+05 8.3000E-09 7.2720E+01 4.6732E+02
3.6000E-02 2.2749E+03 1.5822E+05 9.3000E-09 4.7010E+01 3.4960E+02
5.5000E-02 2.9849E+03 1.7844E+05 6.7000E-09 5.8570E+01 4.3942E+02
