3.0000E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0410E+01 3.3795E+02
3.0300E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0470E+01 3.3791E+02
3.0600E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0520E+01 3.3801E+02
3.0800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0560E+01 3.3817E+02
3.1100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0610E+01 3.3795E+02
3.1400E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0660E+01 3.3816E+02
3.1700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0710E+01 3.3830E+02
3.2000E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0760E+01 3.3819E+02
3.2200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0800E+01 3.3829E+02
3.2500E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0850E+01 3.3806E+02
3.2800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0900E+01 3.3801E+02
3.3100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.0950E+01 3.3801E+02
3.3400E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1000E+01 3.3744E+02
3.3700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1050E+01 3.3730E+02
3.3900E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1090E+01 3.3719E+02
3.4200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1140E+01 3.3662E+02
3.4500E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1190E+01 3.3626E+02
3.4800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1240E+01 3.3622E+02
3.5100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1280E+01 3.3557E+02
3.5300E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1320E+01 3.3519E+02
3.5600E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1370E+01 3.3501E+02
3.5900E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1410E+01 3.3458E+02
3.6200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1460E+01 3.3405E+02
3.6500E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1510E+01 3.3345E+02
3.6700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1540E+01 3.3325E+02
3.7000E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1590E+01 3.3271E+02
3.7300E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1640E+01 3.3206E+02
3.7600E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1680E+01 3.3163E+02
3.7900E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1730E+01 3.3084E+02
3.8200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1780E+01 3.3020E+02
3.8400E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1810E+01 3.3014E+02
3.8700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1850E+01 3.2959E+02
3.9000E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1900E+01 3.2918E+02
3.9300E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1940E+01 3.2855E+02
3.9600E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.1990E+01 3.2766E+02
3.9800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2020E+01 3.2732E+02
4.0100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2060E+01 3.2671E+02
4.0400E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2110E+01 3.2616E+02
4.0700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2150E+01 3.2522E+02
4.1000E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2190E+01 3.2472E+02
4.1200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2220E+01 3.2455E+02
4.1500E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2270E+01 3.2460E+02
4.1800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2310E+01 3.2323E+02
4.2100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2350E+01 3.2238E+02
4.2400E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2400E+01 3.2193E+02
4.2700E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2440E+01 3.2133E+02
4.2900E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2470E+01 3.2086E+02
4.3200E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2510E+01 3.2010E+02
4.3500E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2550E+01 3.1952E+02
4.3800E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2590E+01 3.1896E+02
4.4100E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2640E+01 3.1847E+02
4.4300E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2660E+01 3.1791E+02
4.4600E-02 3.0000E+03 1.8400E+05 5.0000E-09 4.2710E+01 3.1745E+02
